# Wavelength Correction_Factor
9.882839999999999918e+02 3.554035932481780691e+01
9.884510000000000218e+02 3.560974593203646776e+01
9.886180000000000518e+02 3.573384844839226560e+01
9.887849999999999682e+02 3.592811296557107426e+01
9.889510000000000218e+02 3.606631940154385774e+01
9.891180000000000518e+02 3.624408634704350618e+01
9.892849999999999682e+02 3.636466946587690074e+01
9.894519999999999982e+02 3.647809023560152042e+01
9.896180000000000518e+02 3.679825980177764677e+01
9.897849999999999682e+02 3.699532723374545640e+01
9.899519999999999982e+02 3.714526111983288814e+01
9.901180000000000518e+02 3.703372645598800261e+01
9.902849999999999682e+02 3.704343726548470528e+01
9.904510000000000218e+02 3.707527957590929901e+01
9.906180000000000518e+02 3.728246426682119363e+01
9.907849999999999682e+02 3.747649007172066149e+01
9.909510000000000218e+02 3.759579120644685446e+01
9.911180000000000518e+02 3.768193856089294513e+01
9.912839999999999918e+02 3.786187024649194655e+01
9.914510000000000218e+02 3.816584104835377644e+01
9.916169999999999618e+02 3.838857875425788535e+01
9.917830000000000155e+02 3.860041567123135309e+01
9.919500000000000455e+02 3.877614560462782123e+01
9.921159999999999854e+02 3.903079620515643455e+01
9.922830000000000155e+02 3.939682197469100799e+01
9.924489999999999554e+02 3.968840106130337375e+01
9.926150000000000091e+02 3.997906885838347790e+01
9.927820000000000391e+02 4.053141855232213686e+01
9.929479999999999791e+02 4.046921424927688804e+01
9.931140000000000327e+02 4.036161567560279195e+01
9.932799999999999727e+02 4.083004498592426046e+01
9.934470000000000027e+02 4.109745495003610216e+01
9.936130000000000564e+02 4.151455468079267774e+01
9.937789999999999964e+02 4.174490628747952314e+01
9.939450000000000500e+02 4.182675186706043746e+01
9.941119999999999663e+02 4.206868185747610056e+01
9.942780000000000200e+02 4.233702632757052697e+01
9.944439999999999600e+02 4.241684567600865563e+01
9.946100000000000136e+02 4.240002644839833579e+01
9.947759999999999536e+02 4.236750366679522983e+01
9.949420000000000073e+02 4.244218576687561040e+01
9.951079999999999472e+02 4.229023200944112659e+01
9.952740000000000009e+02 4.243253579614382431e+01
9.954400000000000546e+02 4.277996762638385775e+01
9.956059999999999945e+02 4.286761615387499091e+01
9.957720000000000482e+02 4.274380649699362067e+01
9.959379999999999882e+02 4.279158296541908157e+01
9.961040000000000418e+02 4.285879779007213841e+01
9.962699999999999818e+02 4.296087788137926822e+01
9.964360000000000355e+02 4.309669286826613899e+01
9.966019999999999754e+02 4.323185468895016470e+01
9.967680000000000291e+02 4.375683262415576280e+01
9.969329999999999927e+02 4.401521854766765784e+01
9.970990000000000464e+02 4.416996715046206390e+01
9.972649999999999864e+02 4.435950778066802513e+01
9.974310000000000400e+02 4.498234791982553560e+01
9.975969999999999800e+02 4.531717268611053129e+01
9.977619999999999436e+02 4.541184752037192141e+01
9.979279999999999973e+02 4.580346498040624681e+01
9.980940000000000509e+02 4.570642320616460808e+01
9.982599999999999909e+02 4.590330880227306665e+01
9.984249999999999545e+02 4.571507439928969063e+01
9.985910000000000082e+02 4.581761836080186612e+01
9.987559999999999718e+02 4.606139618075658859e+01
9.989220000000000255e+02 4.628575406085803223e+01
9.990879999999999654e+02 4.645707753485217495e+01
9.992530000000000427e+02 4.664705283138066960e+01
9.994189999999999827e+02 4.707749547198774565e+01
9.995839999999999463e+02 4.715786144049914697e+01
9.997500000000000000e+02 4.754718398206295404e+01
9.999149999999999636e+02 4.768776844488526478e+01
1.000081000000000017e+03 4.765940610954059764e+01
1.000245999999999981e+03 4.747272421283889798e+01
1.000412000000000035e+03 4.797290359124456671e+01
1.000576999999999998e+03 4.842039510794185730e+01
1.000743000000000052e+03 4.840218992875377779e+01
1.000908000000000015e+03 4.895058817835853660e+01
1.001072999999999979e+03 4.923175062923887424e+01
1.001239000000000033e+03 4.904966092501108932e+01
1.001403999999999996e+03 4.944467717804869267e+01
1.001568999999999960e+03 4.994097480062396244e+01
1.001735000000000014e+03 5.008387904749812947e+01
1.001899999999999977e+03 5.021407070820067275e+01
1.002065000000000055e+03 5.043538921914436912e+01
1.002230000000000018e+03 5.067567970480780559e+01
1.002395999999999958e+03 5.079787756422177125e+01
1.002561000000000035e+03 5.096237177074341673e+01
1.002725999999999999e+03 5.100490889891454316e+01
1.002890999999999963e+03 5.105896226442342822e+01
1.003056000000000040e+03 5.084028429340830968e+01
1.003221000000000004e+03 5.110012842804110988e+01
1.003385999999999967e+03 5.131559774100941240e+01
1.003551000000000045e+03 5.150414606315408150e+01
1.003716999999999985e+03 5.138997643511808633e+01
1.003881999999999948e+03 5.143935201942076674e+01
1.004047000000000025e+03 5.177564125075830503e+01
1.004211999999999989e+03 5.237036550435591664e+01
1.004376999999999953e+03 5.285487116213277403e+01
1.004542000000000030e+03 5.278669064625869112e+01
1.004706000000000017e+03 5.311314213155213793e+01
1.004870999999999981e+03 5.364955356260553998e+01
1.005035999999999945e+03 5.379042128423721891e+01
1.005201000000000022e+03 5.376244542338918109e+01
1.005365999999999985e+03 5.369363754856583171e+01
1.005530999999999949e+03 5.430813350020505936e+01
1.005696000000000026e+03 5.477144561222693397e+01
1.005860999999999990e+03 5.468401847080082945e+01
1.006024999999999977e+03 5.479436385280425981e+01
1.006190000000000055e+03 5.524218288986811842e+01
1.006355000000000018e+03 5.540957773632038652e+01
1.006519999999999982e+03 5.547721604118910932e+01
1.006683999999999969e+03 5.575476411320980930e+01
1.006849000000000046e+03 5.567565766056650745e+01
1.007014000000000010e+03 5.576669688341736020e+01
1.007177999999999997e+03 5.646339505347074805e+01
1.007342999999999961e+03 5.680283109417916876e+01
1.007508000000000038e+03 5.751344242546296925e+01
1.007672000000000025e+03 5.788641441347164829e+01
1.007836999999999989e+03 5.710209847160891883e+01
1.008000999999999976e+03 5.790340327722596214e+01
1.008166000000000054e+03 5.781117507922740373e+01
1.008330000000000041e+03 5.760271668484990215e+01
1.008495000000000005e+03 5.810149286179044026e+01
1.008658999999999992e+03 5.945109945639029547e+01
1.008823999999999955e+03 5.985065347916408030e+01
1.008988000000000056e+03 6.034757968615589618e+01
1.009153000000000020e+03 6.165588361262669537e+01
1.009317000000000007e+03 6.201326871386456219e+01
1.009480999999999995e+03 6.252177265660986194e+01
1.009645999999999958e+03 6.327057771550962428e+01
1.009809999999999945e+03 6.361133289332541807e+01
1.009974000000000046e+03 6.462181824694525289e+01
1.010139000000000010e+03 6.498868598275814179e+01
1.010302999999999997e+03 6.537760122517090622e+01
1.010466999999999985e+03 6.572343759274316710e+01
1.010631999999999948e+03 6.581144291587233397e+01
1.010796000000000049e+03 6.612593542466822782e+01
1.010960000000000036e+03 6.645655446001210009e+01
1.011124000000000024e+03 6.640268901640229160e+01
1.011288000000000011e+03 6.749403297875775820e+01
1.011451999999999998e+03 6.838885304466889181e+01
1.011616999999999962e+03 6.905439158600469796e+01
1.011780999999999949e+03 6.950676268954445902e+01
1.011945000000000050e+03 7.024215283327997383e+01
1.012109000000000037e+03 7.075329868249410481e+01
1.012273000000000025e+03 7.114340980217045285e+01
1.012437000000000012e+03 7.172978989699042529e+01
1.012600999999999999e+03 7.221833137184515294e+01
1.012764999999999986e+03 7.188228132083408184e+01
1.012928999999999974e+03 7.167653862107839302e+01
1.013092999999999961e+03 7.206939396386464125e+01
1.013256999999999948e+03 7.212777297274841715e+01
1.013421000000000049e+03 7.234097811572213743e+01
1.013585000000000036e+03 7.252833650106651930e+01
1.013749000000000024e+03 7.303576013834485536e+01
1.013912000000000035e+03 7.281114474446542317e+01
1.014076000000000022e+03 7.259041355160022135e+01
1.014240000000000009e+03 7.318073224587332959e+01
1.014403999999999996e+03 7.327327061490341009e+01
1.014567999999999984e+03 7.373397374097910983e+01
1.014730999999999995e+03 7.235693841962927308e+01
1.014894999999999982e+03 7.313017185614575055e+01
1.015058999999999969e+03 7.351026704405825285e+01
1.015222999999999956e+03 7.288822709096281471e+01
1.015385999999999967e+03 7.384464926063353118e+01
1.015549999999999955e+03 7.347188453616199411e+01
1.015714000000000055e+03 7.376277983674697225e+01
1.015876999999999953e+03 7.303421418757898209e+01
1.016041000000000054e+03 7.386207902995657548e+01
1.016203999999999951e+03 7.521616464579344097e+01
1.016368000000000052e+03 7.590321917616455494e+01
1.016530999999999949e+03 7.589900188652883628e+01
1.016695000000000050e+03 7.678241678941873261e+01
1.016857999999999947e+03 7.866534518641080354e+01
1.017022000000000048e+03 7.878774971746103972e+01
1.017184999999999945e+03 7.900389852064895990e+01
1.017349000000000046e+03 7.926076323835364690e+01
1.017511999999999944e+03 7.990315218203987513e+01
1.017676000000000045e+03 8.027708862004040213e+01
1.017839000000000055e+03 8.057089728420405095e+01
1.018001999999999953e+03 8.071640644056729741e+01
1.018166000000000054e+03 8.109958515906174625e+01
1.018328999999999951e+03 8.073200796590829498e+01
1.018491999999999962e+03 8.102058534020028446e+01
1.018655999999999949e+03 8.269076312544383711e+01
1.018818999999999960e+03 8.338760374160023048e+01
1.018981999999999971e+03 8.442408679723308751e+01
1.019145999999999958e+03 8.499152120926622445e+01
1.019308999999999969e+03 8.523734292589814743e+01
1.019471999999999980e+03 8.547264549914041254e+01
1.019634999999999991e+03 8.529176690452089815e+01
1.019798000000000002e+03 8.645498956617298347e+01
1.019961000000000013e+03 8.694526758264574084e+01
1.020125000000000000e+03 8.550498927587926801e+01
1.020288000000000011e+03 8.713863764731982542e+01
1.020451000000000022e+03 8.834134234836808730e+01
1.020614000000000033e+03 8.871017812706800498e+01
1.020777000000000044e+03 8.894621786946733266e+01
1.020940000000000055e+03 8.850712759875534630e+01
1.021102999999999952e+03 8.901396998763192414e+01
1.021265999999999963e+03 8.831722492642825273e+01
1.021428999999999974e+03 8.878097011016855333e+01
1.021591999999999985e+03 8.991771928178292228e+01
1.021754999999999995e+03 9.171991278451915264e+01
1.021918000000000006e+03 9.149730410522873569e+01
1.022080000000000041e+03 9.244384887423490227e+01
1.022243000000000052e+03 9.308379929365197825e+01
1.022405999999999949e+03 9.344243614153188560e+01
1.022568999999999960e+03 9.396712998178114162e+01
1.022731999999999971e+03 9.271137521478185306e+01
1.022894999999999982e+03 9.255950987390053797e+01
1.023057000000000016e+03 9.571945442904612378e+01
1.023220000000000027e+03 9.504564189943644692e+01
1.023383000000000038e+03 9.536405240006661188e+01
1.023544999999999959e+03 9.728201810246248726e+01
1.023707999999999970e+03 9.814505999086134125e+01
1.023870999999999981e+03 9.933695153151559509e+01
1.024032999999999902e+03 1.005168345816468047e+02
1.024195999999999913e+03 1.023365002775970538e+02
1.024358999999999924e+03 1.021923945186610609e+02
1.024520999999999958e+03 1.027294091418685298e+02
1.024683999999999969e+03 1.034751046976264490e+02
1.024846000000000004e+03 1.036659929366634287e+02
1.025009000000000015e+03 1.042172936316913763e+02
1.025171000000000049e+03 1.046205972342062438e+02
1.025334000000000060e+03 1.058175050942316915e+02
1.025496000000000095e+03 1.067671383175039352e+02
1.025659000000000106e+03 1.081127140737408183e+02
1.025820999999999913e+03 1.068442624835080750e+02
1.025983999999999924e+03 1.095709905108378450e+02
1.026145999999999958e+03 1.088663987555406152e+02
1.026307999999999993e+03 1.111004898354200492e+02
1.026471000000000004e+03 1.128192153937998512e+02
1.026633000000000038e+03 1.155706167703845466e+02
1.026795000000000073e+03 1.175325689033849841e+02
1.026958000000000084e+03 1.185462006388848835e+02
1.027119999999999891e+03 1.201879041531159800e+02
1.027281999999999925e+03 1.221988986321093478e+02
1.027444999999999936e+03 1.203931625354232580e+02
1.027606999999999971e+03 1.203320419269467720e+02
1.027769000000000005e+03 1.216996179077948170e+02
1.027931000000000040e+03 1.238440363083302600e+02
1.028093000000000075e+03 1.237298814921359025e+02
1.028255000000000109e+03 1.253602743920139773e+02
1.028417999999999893e+03 1.290743455307265890e+02
1.028579999999999927e+03 1.299336532532226158e+02
1.028741999999999962e+03 1.300315167418595763e+02
1.028903999999999996e+03 1.314852227686369588e+02
1.029066000000000031e+03 1.341588296178848907e+02
1.029228000000000065e+03 1.332208933497486498e+02
1.029390000000000100e+03 1.350495695932347076e+02
1.029551999999999907e+03 1.381149897199170198e+02
1.029713999999999942e+03 1.386063973823198978e+02
1.029875999999999976e+03 1.380902131531204589e+02
1.030038000000000011e+03 1.377119171159906159e+02
1.030199000000000069e+03 1.401216134618391038e+02
1.030361000000000104e+03 1.405500744182716062e+02
1.030522999999999911e+03 1.381389917002230447e+02
1.030684999999999945e+03 1.390941681619659676e+02
1.030846999999999980e+03 1.394340509195723996e+02
1.031009000000000015e+03 1.343857318645318060e+02
1.031170000000000073e+03 1.363512493441897391e+02
1.031332000000000107e+03 1.366453808117540802e+02
1.031493999999999915e+03 1.401417727710584700e+02
1.031655999999999949e+03 1.431260843362987032e+02
1.031817000000000007e+03 1.449201087706621536e+02
1.031979000000000042e+03 1.454280279098376809e+02
1.032141000000000076e+03 1.447712248718071066e+02
1.032301999999999907e+03 1.450360432107548831e+02
1.032463999999999942e+03 1.455224413431812422e+02
1.032625999999999976e+03 1.446540293947752787e+02
1.032787000000000035e+03 1.447440759747014170e+02
1.032949000000000069e+03 1.447873742864308610e+02
1.033109999999999900e+03 1.468477405165002665e+02
1.033271999999999935e+03 1.470712809298586592e+02
1.033432999999999993e+03 1.471702258877215854e+02
1.033595000000000027e+03 1.449524729189460572e+02
1.033756000000000085e+03 1.457728652654725749e+02
1.033917999999999893e+03 1.434791214550967311e+02
1.034078999999999951e+03 1.438239508036771781e+02
1.034240999999999985e+03 1.400001745048909925e+02
1.034402000000000044e+03 1.442734513425584169e+02
1.034563000000000102e+03 1.443643342052986327e+02
1.034724999999999909e+03 1.449517953060825732e+02
1.034885999999999967e+03 1.433054531187445377e+02
1.035047000000000025e+03 1.447128106246170205e+02
1.035209000000000060e+03 1.434632373832269252e+02
1.035369999999999891e+03 1.460940796321618222e+02
1.035530999999999949e+03 1.479792215406759510e+02
1.035692000000000007e+03 1.535177844615197387e+02
1.035854000000000042e+03 1.554286876535579438e+02
1.036015000000000100e+03 1.614091183314679085e+02
1.036175999999999931e+03 1.631537753664761965e+02
1.036336999999999989e+03 1.637711741421260285e+02
1.036498000000000047e+03 1.598205092775852734e+02
1.036659000000000106e+03 1.616221336699475160e+02
1.036819999999999936e+03 1.634995947108126302e+02
1.036980999999999995e+03 1.654528924001838561e+02
1.037142000000000053e+03 1.674820267380611654e+02
1.037303000000000111e+03 1.695869977244445579e+02
1.037463999999999942e+03 1.717678053593340621e+02
1.037625000000000000e+03 1.740244496427296212e+02
1.037786000000000058e+03 1.763569305746312921e+02
1.037946999999999889e+03 1.787652481550390462e+02
1.038107999999999947e+03 1.812494023839528836e+02
1.038269000000000005e+03 1.838093932613728327e+02
1.038430000000000064e+03 1.864452207872988652e+02
1.038590999999999894e+03 1.891568849617309525e+02
1.038751999999999953e+03 1.919443857846691799e+02
1.038913000000000011e+03 1.948077232561134906e+02
1.039073000000000093e+03 1.977468973760638278e+02
1.039233999999999924e+03 2.007619081445203051e+02
1.039394999999999982e+03 2.038527555614828657e+02
1.039556000000000040e+03 2.070194396269515096e+02
1.039717000000000098e+03 2.102619603409262652e+02
1.039876999999999953e+03 2.135803177034071041e+02
1.040038000000000011e+03 2.169745117143939979e+02
1.040199000000000069e+03 2.204445423738870034e+02
